PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Amir Johnson,TOR,23,82,40,42,17.7,107.1,104.3,2.8,5.0,0.76,9.4,11.1,16.0,13.6,12.4,62.3,63.9,14.1,95.43,9.5,2009
Anderson Varejao,CLE,27,76,57,19,28.5,113.0,99.9,13.1,6.2,1.30,12.5,9.7,18.2,14.2,9.6,57.3,59.8,13.0,91.20,11.0,2009
Andray Blatche,WAS,23,81,26,55,27.9,101.0,107.4,-6.4,13.8,0.93,11.7,7.1,16.7,11.8,12.6,48.5,51.9,25.4,93.45,12.0,2009
Andre Iguodala,PHI,26,82,27,55,38.9,104.1,108.2,-4.1,23.8,2.17,23.7,2.7,15.1,8.8,11.0,48.5,53.5,21.5,92.95,12.8,2009
Andrei Kirilenko,UTA,29,58,37,21,29.0,107.3,100.5,6.8,14.3,2.00,19.1,4.9,11.2,8.2,9.6,53.3,58.8,17.5,95.58,12.4,2009
Andres Nocioni,SAC,30,75,22,53,19.7,104.4,110.1,-5.7,7.7,1.12,9.7,2.1,13.1,7.4,8.7,48.0,50.4,20.3,97.07,6.7,2009
Antawn Jamison,CLE,34,66,32,34,36.5,107.7,106.9,0.7,5.8,0.92,6.3,5.8,18.0,11.9,6.8,50.2,52.9,23.4,93.90,11.2,2009
Anthony Morrow,GSW,24,69,24,45,29.2,107.6,109.0,-1.4,7.5,1.24,11.2,3.0,10.0,6.4,9.0,56.8,59.7,17.3,101.75,8.7,2009
Anthony Randolph,GSW,20,33,11,22,22.7,105.1,109.4,-4.3,8.9,0.86,9.1,9.6,19.3,14.4,10.6,44.5,52.1,23.3,103.01,11.3,2009
Anthony Tolliver,GSW,25,46,17,29,31.0,109.5,109.3,0.2,8.4,1.89,13.5,5.7,16.5,11.1,7.2,48.6,53.1,16.6,101.59,8.7,2009
Antoine Wright,TOR,26,67,32,35,20.8,108.8,108.1,0.7,7.5,1.22,12.6,2.9,11.2,7.2,10.3,47.9,50.2,15.7,95.69,5.3,2009
Antonio McDyess,SAS,35,77,46,31,21.0,106.9,100.4,6.5,7.6,1.05,13.5,9.7,19.1,14.5,12.9,47.9,49.2,14.8,92.45,9.2,2009
Austin Daye,DET,22,69,22,47,13.3,101.9,108.5,-6.7,6.3,0.71,8.5,3.6,17.8,10.0,12.0,51.4,54.6,17.6,92.99,8.6,2009
Bobby Simmons,NJN,30,23,2,21,17.2,92.1,98.4,-6.4,6.5,0.79,9.4,2.6,14.0,7.9,11.9,44.4,48.5,16.2,94.56,5.6,2009
Boris Diaw,CHA,28,82,44,38,35.4,104.7,101.7,3.0,18.5,1.83,24.3,4.9,10.5,7.8,13.3,52.5,55.2,16.1,91.69,9.3,2009
Brad Miller,CHI,34,82,41,41,23.8,101.4,102.7,-1.3,12.2,1.44,16.6,4.3,16.2,10.3,11.5,46.2,53.0,17.5,95.61,9.6,2009
Brandon Bass,ORL,25,50,38,12,13.0,107.7,104.2,3.5,4.8,0.61,6.1,8.6,11.3,10.0,10.0,51.1,55.6,19.9,94.40,9.7,2009
Brandon Roy,POR,25,65,42,23,37.2,111.7,106.5,5.2,22.8,2.36,18.3,3.3,9.4,6.4,7.8,50.8,56.8,26.3,88.71,14.3,2009
Brian Cardinal,MIN,33,29,4,25,9.2,96.6,106.1,-9.5,13.1,3.43,31.6,2.6,8.6,5.5,9.2,43.1,54.6,8.2,100.00,2.6,2009
Brian Cook,HOU,29,15,6,9,3.0,85.6,112.3,-26.7,5.0,0.17,3.0,1.7,17.4,8.5,18.2,34.8,40.3,26.7,113.36,1.5,2009
Brian Scalabrine,BOS,32,52,32,20,9.1,98.6,105.2,-6.6,9.2,1.59,20.5,2.0,9.4,5.6,12.9,43.5,44.5,10.3,92.41,1.7,2009
Brian Skinner,LAC,34,16,5,11,7.7,94.4,108.7,-14.2,0.0,0.00,0.0,7.2,16.8,11.6,19.4,40.0,45.6,13.0,92.64,2.6,2009
CJ Miles,UTA,23,63,42,21,23.8,109.6,103.7,5.9,10.4,1.30,13.3,2.9,8.8,5.8,10.3,49.5,51.5,19.8,96.51,6.0,2009
Carl Landry,SAC,26,80,34,46,30.9,104.9,106.8,-1.9,4.8,0.49,5.0,7.6,11.9,9.7,10.3,53.7,60.0,22.4,94.30,12.1,2009
Carlos Boozer,UTA,28,78,50,28,34.3,110.7,105.3,5.4,15.5,1.17,14.4,7.4,27.1,17.4,12.3,56.2,59.9,24.5,95.38,16.3,2009
Carlos Delfino,MIL,27,75,42,33,30.4,104.1,101.7,2.5,14.0,1.70,18.3,2.2,16.5,9.0,10.8,50.0,52.6,18.0,92.55,10.3,2009
Carmelo Anthony,DEN,26,69,45,24,38.2,111.7,106.2,5.5,15.9,1.06,10.1,5.8,11.5,8.7,9.5,47.8,54.8,32.7,96.05,14.0,2009
Caron Butler,DAL,30,74,35,39,37.6,104.8,105.7,-0.9,9.2,0.98,10.4,3.8,13.2,8.5,10.6,44.8,50.7,21.6,94.26,9.5,2009
Cartier Martin,WAS,25,18,5,13,21.7,103.2,103.6,-0.4,6.5,0.84,8.7,6.1,11.1,8.6,10.3,43.0,47.3,18.1,99.82,5.1,2009
Charlie Villanueva,DET,25,78,27,51,23.7,103.6,112.6,-9.0,5.3,0.72,5.2,4.6,17.4,10.6,7.3,49.9,52.6,23.4,91.05,10.0,2009
Chase Budinger,HOU,22,74,38,36,20.1,107.9,107.4,0.5,9.6,1.83,11.9,2.4,12.9,7.4,6.5,52.2,54.5,18.6,97.37,10.1,2009
Chris Andersen,DEN,31,76,49,27,22.3,112.2,101.6,10.6,2.8,0.56,7.3,9.1,19.1,14.3,13.0,56.6,63.1,10.7,97.09,10.5,2009
Chris Bosh,TOR,26,70,35,35,36.1,110.9,110.6,0.3,11.6,0.98,9.5,8.9,22.3,15.9,9.6,52.2,59.2,28.5,94.48,16.7,2009
Chris Douglas-Roberts,NJN,23,67,12,55,25.8,96.0,106.8,-10.9,9.9,0.96,11.2,2.6,9.6,6.0,11.7,45.7,51.2,19.3,93.47,8.1,2009
Chris Hunter,GSW,25,60,19,41,13.0,109.7,109.1,0.6,6.5,1.23,11.8,6.9,14.6,10.6,9.6,50.2,54.6,14.7,102.32,6.1,2009
Chris Richard,CHI,25,18,7,11,12.4,92.3,96.1,-3.9,5.1,0.50,12.7,8.0,18.6,13.1,25.5,51.7,54.7,9.4,98.18,3.3,2009
Chris Wilcox,DET,27,34,9,25,13.0,94.4,110.8,-16.4,5.1,0.34,6.7,9.8,19.4,14.1,19.5,52.5,53.2,18.6,91.51,7.2,2009
Chuck Hayes,HOU,27,82,42,40,21.6,105.7,104.6,1.1,11.0,1.88,24.3,8.7,18.9,13.7,13.0,48.9,50.0,11.0,94.29,7.7,2009
Corey Brewer,MIN,24,82,15,67,30.3,100.4,110.6,-10.2,12.2,1.18,13.6,2.8,8.8,5.7,11.6,47.4,50.2,21.2,97.85,6.7,2009
Corey Maggette,GSW,30,70,21,49,29.7,106.4,112.4,-6.0,13.3,1.02,11.6,4.5,13.9,9.2,11.4,52.3,61.5,26.5,102.47,12.7,2009
Craig Smith,LAC,26,75,25,50,16.4,100.6,103.5,-2.9,12.4,0.95,12.6,8.1,16.0,12.0,13.2,57.1,59.9,21.4,91.87,11.3,2009
DJ White,OKC,23,12,5,7,8.5,104.3,100.5,3.8,6.9,1.33,7.5,10.3,13.0,11.7,5.7,61.0,65.0,19.8,98.48,15.7,2009
DaJuan Summers,DET,22,44,13,31,9.2,93.8,104.9,-11.1,7.0,1.00,8.9,3.3,8.4,5.7,8.9,41.2,45.7,17.8,95.02,3.0,2009
Dahntay Jones,IND,29,76,28,48,24.9,98.9,104.4,-5.5,13.3,1.16,14.8,2.5,9.3,5.9,12.7,46.4,52.7,19.8,99.46,6.9,2009
Damien Wilkins,MIN,30,80,14,66,19.8,100.5,108.7,-8.1,12.6,1.78,21.0,4.4,11.3,7.8,11.8,45.7,51.5,13.7,97.29,7.5,2009
Danilo Gallinari,NYK,21,81,28,53,33.9,106.6,109.0,-2.4,7.7,1.23,10.4,2.4,12.7,7.5,8.4,52.3,57.5,19.1,95.20,9.4,2009
Danny Granger,IND,27,62,25,37,36.7,104.9,105.4,-0.5,13.4,1.09,10.4,2.9,11.9,7.5,9.6,49.8,56.4,28.2,98.28,13.0,2009
Danny Green,CLE,23,20,14,6,5.7,96.6,104.3,-7.7,7.4,1.00,9.8,7.1,7.5,7.3,9.8,46.2,48.0,17.4,97.62,6.7,2009
Dante Cunningham,POR,23,63,37,26,11.2,108.5,103.5,5.0,3.2,0.93,5.3,8.0,16.3,12.1,5.7,49.5,51.7,16.0,93.30,8.0,2009
Darius Songaila,NOH,32,75,34,41,18.8,104.3,106.7,-2.4,8.1,0.86,10.4,4.4,13.7,9.0,12.1,49.5,52.2,19.4,94.35,6.9,2009
Darnell Jackson,MIL,24,28,25,3,4.4,84.8,104.0,-19.2,5.6,0.31,8.0,8.0,9.6,8.9,26.0,31.7,35.2,16.6,99.63,-2.3,2009
Darrell Arthur,MEM,22,32,14,18,14.3,97.4,109.6,-12.2,5.2,0.68,7.6,7.5,16.4,11.8,11.1,43.2,44.9,16.8,97.30,6.0,2009
David West,NOH,29,81,37,44,36.4,107.1,109.8,-2.7,13.5,1.38,13.4,5.8,15.9,10.8,9.7,50.8,56.0,23.8,93.92,12.3,2009
DeAndre Jordan,LAC,21,70,23,47,16.2,99.9,110.1,-10.2,2.9,0.28,5.3,11.1,21.8,16.3,19.1,60.5,57.1,14.5,95.21,7.3,2009
DeJuan Blair,SAS,21,82,50,32,18.2,106.2,103.0,3.2,7.0,0.58,8.8,13.9,22.1,18.0,15.2,55.6,56.4,19.7,95.21,11.4,2009
DeMarre Carroll,MEM,23,71,34,37,11.2,102.8,104.4,-1.6,5.9,1.38,10.9,6.8,11.8,9.3,7.9,39.6,42.6,14.1,100.89,4.3,2009
Derrick Brown,CHA,22,57,34,23,9.4,98.8,98.3,0.4,6.1,1.00,8.7,6.2,8.7,7.5,8.7,46.9,52.0,16.5,95.21,7.6,2009
Devean George,GSW,32,45,13,32,16.9,110.9,109.4,1.6,5.7,2.13,12.1,2.7,12.3,7.4,5.7,54.9,56.0,13.0,101.97,6.4,2009
Dirk Nowitzki,DAL,32,81,54,27,37.5,108.7,103.3,5.4,12.8,1.46,10.3,2.8,17.8,10.6,7.1,49.8,57.8,28.4,93.90,16.1,2009
Dominic McGuire,SAC,24,51,12,39,6.0,88.7,106.0,-17.3,5.9,0.65,13.3,6.9,16.8,11.8,20.5,36.5,34.5,10.3,96.38,3.6,2009
Donte Greene,SAC,22,76,22,54,21.4,102.0,106.4,-4.4,6.7,0.76,9.2,3.3,11.2,7.2,12.0,50.4,52.6,18.9,97.58,7.0,2009
Dorell Wright,MIA,24,72,40,32,20.8,101.9,101.1,0.8,10.2,1.72,15.6,3.5,12.9,8.2,9.1,53.6,56.7,15.2,90.45,11.3,2009
Drew Gooden,LAC,28,70,33,37,25.1,102.8,111.0,-8.2,4.5,0.44,5.5,12.2,19.9,16.0,12.7,47.9,54.7,20.5,94.20,10.5,2009
Dwayne Jones,PHX,27,2,2,0,3.5,123.5,141.2,-17.6,0.0,0.00,0.0,0.0,33.3,18.2,0.0,0.0,0.0,0.0,117.69,2.7,2009
Earl Barron,NYK,28,7,3,4,33.1,119.1,116.4,2.7,5.0,0.73,7.9,14.2,23.2,18.5,10.9,44.1,50.8,18.0,91.68,8.8,2009
Earl Clark,PHX,22,51,36,15,7.5,101.5,105.3,-3.7,9.3,0.91,9.9,4.7,10.9,7.9,10.8,37.7,42.0,20.8,99.91,6.0,2009
Eduardo Najera,DAL,33,46,24,22,14.9,100.8,103.5,-2.7,6.1,1.16,13.7,4.9,12.9,8.7,11.8,49.0,50.1,11.7,97.52,4.3,2009
Elton Brand,PHI,31,76,27,49,30.2,105.2,107.0,-1.8,7.8,0.83,9.1,8.2,13.1,10.7,10.9,48.0,51.8,21.4,92.28,9.1,2009
Ersan Ilyasova,MIL,23,81,46,35,23.4,104.4,99.5,4.9,7.2,1.18,8.8,7.9,19.8,13.6,7.5,49.9,52.6,20.1,94.69,10.7,2009
Fabricio Oberto,WAS,35,57,18,39,11.4,100.3,103.7,-3.4,11.2,1.42,33.8,5.5,11.4,8.5,23.8,62.5,65.4,7.1,92.69,2.8,2009
Francisco Elson,PHI,34,12,4,8,5.5,103.8,101.5,2.4,4.9,2.00,10.0,8.8,15.7,11.8,5.0,33.3,34.9,12.4,96.42,2.4,2009
Francisco Garcia,SAC,28,25,7,18,23.0,104.6,106.3,-1.7,11.9,2.14,18.1,1.8,9.8,5.7,8.4,53.1,55.0,15.6,94.39,8.3,2009
Gerald Wallace,CHA,27,76,41,35,41.0,103.9,101.4,2.5,9.0,0.90,10.6,5.2,20.6,13.0,11.7,51.1,58.6,20.2,91.02,14.4,2009
Glen Davis,BOS,24,54,28,26,17.3,99.9,105.1,-5.2,6.4,0.66,8.2,11.5,12.4,12.0,12.4,43.7,50.0,19.3,92.66,6.2,2009
Grant Hill,PHX,37,81,54,27,30.0,112.0,108.7,3.3,11.1,1.79,17.3,3.3,14.3,9.2,9.7,50.3,56.1,16.5,97.39,9.8,2009
Hakim Warrick,CHI,27,76,36,40,20.5,100.3,104.9,-4.6,5.8,0.65,6.5,8.0,12.6,10.2,9.9,48.3,54.7,21.5,95.57,10.2,2009
Hedo Turkoglu,TOR,31,74,37,37,30.7,109.8,112.9,-3.1,19.9,2.43,25.2,2.0,13.5,7.8,10.4,49.0,54.0,18.0,93.90,8.8,2009
Henry Walker,NYK,22,35,15,20,22.0,110.7,110.4,0.3,7.9,1.43,12.4,2.0,10.0,6.0,8.7,62.5,64.9,16.2,97.56,8.1,2009
Hilton Armstrong,HOU,25,33,11,22,10.2,95.1,101.0,-5.9,9.5,0.95,15.2,7.8,16.8,12.1,15.9,35.4,38.1,15.3,96.62,3.1,2009
Ime Udoka,SAC,32,69,21,48,13.7,102.3,103.7,-1.3,9.1,1.38,15.8,5.3,14.6,9.9,11.4,43.2,47.0,13.9,97.58,7.3,2009
JJ Hickson,CLE,21,81,60,21,20.9,108.3,106.8,1.5,3.7,0.43,5.5,7.3,17.3,12.6,12.7,55.4,58.0,18.6,93.94,9.9,2009
Jamario Moon,CLE,30,61,48,13,17.2,104.4,99.8,4.5,7.3,2.13,14.5,2.6,14.9,9.1,6.8,52.6,55.5,12.4,94.66,10.1,2009
James Johnson,CHI,23,65,30,35,11.6,94.9,103.0,-8.1,10.4,0.77,13.8,4.4,12.3,8.3,17.8,48.8,53.2,17.4,97.69,5.8,2009
James Jones,MIA,29,36,21,15,14.0,99.7,101.9,-2.2,5.6,1.55,11.0,0.8,8.2,4.5,7.1,51.7,55.6,12.7,91.19,5.7,2009
James Posey,NOH,33,77,35,42,22.5,106.5,108.7,-2.2,9.6,2.29,21.3,2.0,18.6,10.2,9.3,48.3,52.5,11.4,92.55,6.7,2009
James Singleton,WAS,28,57,24,33,17.2,97.6,105.4,-7.8,5.1,0.63,8.5,10.7,18.7,14.4,13.5,39.6,45.2,15.0,93.02,7.7,2009
Jared Dudley,PHX,24,82,54,28,24.3,112.2,106.8,5.3,8.2,1.69,15.6,5.3,8.8,7.1,9.3,58.2,61.2,13.5,96.92,8.3,2009
Jared Jeffries,HOU,28,70,28,42,25.6,104.7,105.3,-0.6,8.0,1.33,18.6,7.2,9.0,8.1,14.0,47.3,50.7,11.0,94.70,4.8,2009
Jarvis Hayes,NJN,28,45,8,37,22.9,102.0,108.9,-6.9,6.4,1.43,9.9,0.9,10.1,5.4,6.9,51.2,52.1,16.1,93.91,5.8,2009
Jason Kapono,PHI,29,57,15,42,17.1,102.5,108.4,-5.9,6.3,1.15,10.3,1.4,5.8,3.5,8.9,52.3,52.7,15.6,94.55,4.5,2009
Jason Maxiell,DET,27,76,24,52,20.4,104.0,110.4,-6.4,4.0,0.57,6.6,10.5,18.0,14.0,11.5,51.1,53.1,16.1,90.49,8.1,2009
Jason Smith,PHI,24,56,15,41,11.8,102.7,105.8,-3.1,7.6,0.94,12.6,8.6,13.5,11.0,13.4,46.0,49.1,15.3,96.57,4.8,2009
Jason Thompson,SAC,23,75,22,53,31.4,103.3,107.5,-4.3,8.4,0.89,10.6,9.4,18.2,13.7,11.9,47.3,51.8,19.5,95.05,9.5,2009
Jawad Williams,CLE,27,54,40,14,13.7,103.9,104.6,-0.7,7.3,1.89,12.2,2.3,9.0,5.7,6.5,46.6,49.6,14.9,94.43,4.8,2009
Jeff Ayres,POR,23,39,23,16,10.4,105.8,112.2,-6.4,0.4,0.08,1.1,7.0,20.2,13.6,13.8,66.2,70.5,9.8,92.79,6.6,2009
Jeff Green,OKC,23,82,50,32,37.1,107.3,105.4,2.0,7.1,0.99,9.4,3.9,12.7,8.4,9.4,50.2,53.0,19.0,94.07,9.1,2009
Jerry Stackhouse,MIL,35,42,29,13,20.4,105.1,101.6,3.5,13.3,1.06,14.5,2.3,9.6,5.9,13.6,47.9,51.7,21.8,92.63,8.4,2009
Joakim Noah,CHI,25,64,35,29,30.1,102.0,103.7,-1.6,10.7,1.13,15.2,11.7,24.1,18.1,13.5,50.4,55.7,17.0,93.81,13.3,2009
Joe Alexander,CHI,23,8,1,7,3.6,113.1,116.2,-3.1,9.1,0.00,22.2,6.5,11.5,8.8,0.0,16.7,27.3,9.9,107.13,-3.3,2009
Joe Smith,ATL,34,64,42,22,9.2,107.3,108.4,-1.1,5.5,0.95,8.1,10.9,16.7,13.6,8.5,40.2,45.3,17.5,92.52,5.8,2009
Joey Dorsey,SAC,26,15,7,8,7.1,116.7,106.0,10.6,2.5,0.33,6.1,15.0,25.2,20.1,18.2,45.0,45.5,11.9,97.12,4.8,2009
Joey Graham,DEN,28,63,43,20,12.0,102.1,104.6,-2.5,4.6,0.51,7.3,5.6,11.3,8.5,14.3,52.5,56.8,16.1,97.48,6.0,2009
Jon Brockman,SAC,23,52,15,37,12.6,108.4,109.1,-0.7,4.9,0.96,12.6,15.5,17.6,16.5,13.1,53.4,56.4,9.9,94.18,6.6,2009
Jonas Jerebko,DET,23,80,26,54,27.9,104.7,108.3,-3.6,4.1,0.71,7.1,8.8,14.6,11.5,10.0,51.1,54.5,15.5,89.45,8.2,2009
Jonathan Bender,NYK,29,25,9,16,11.7,96.8,107.8,-11.0,9.4,0.57,10.3,4.9,12.8,8.8,17.9,47.0,52.9,20.6,97.49,6.8,2009
Jordan Hill,HOU,22,47,18,29,13.3,105.6,106.3,-0.8,5.2,0.67,7.1,11.3,17.4,14.1,10.7,49.3,52.8,17.7,95.79,8.6,2009
Josh Boone,NJN,25,63,9,54,16.6,93.8,105.5,-11.7,4.7,0.78,9.2,11.3,19.6,15.2,11.7,52.5,50.9,12.1,93.66,9.0,2009
Josh Howard,WAS,30,35,21,14,26.2,108.1,107.7,0.4,8.6,1.04,8.8,3.6,10.5,7.2,8.4,43.4,49.6,24.6,94.87,7.3,2009
Josh McRoberts,IND,23,42,19,23,12.5,104.6,105.8,-1.2,12.4,2.32,19.5,7.5,16.2,11.9,8.4,54.8,55.0,14.7,102.18,8.8,2009
Josh Powell,LAL,27,63,43,20,9.2,98.8,104.6,-5.8,9.7,1.06,12.7,7.0,12.5,9.6,12.0,38.4,40.7,18.1,95.33,3.8,2009
Josh Smith,ATL,24,81,52,29,35.4,111.8,104.5,7.3,18.7,1.73,20.0,8.2,17.4,12.8,11.6,50.5,53.6,22.1,90.66,13.0,2009
Julian Wright,NOH,23,68,26,42,12.8,105.2,105.7,-0.5,6.6,0.93,12.2,7.0,10.4,8.7,13.1,50.4,51.8,15.0,96.75,7.2,2009
Juwan Howard,POR,37,73,44,29,22.3,104.6,106.6,-2.0,6.2,0.85,11.3,7.0,15.8,11.3,13.3,50.9,53.8,14.0,88.16,7.0,2009
Kelenna Azubuike,GSW,26,9,3,6,25.7,101.4,109.5,-8.0,7.0,1.43,8.5,5.0,12.8,8.8,6.0,60.2,62.3,19.2,103.14,12.6,2009
Kenny Thomas,SAC,32,26,12,14,12.0,108.8,108.2,0.6,6.4,0.88,20.5,11.5,16.3,13.9,23.3,48.6,50.9,8.1,94.87,5.3,2009
Kenyon Martin,DEN,32,58,39,19,34.2,108.9,105.4,3.6,8.7,1.20,12.2,7.3,20.5,13.9,10.2,46.3,48.1,17.2,97.41,9.5,2009
Kevin Durant,OKC,21,82,50,32,39.5,109.0,102.7,6.2,13.0,0.85,9.1,3.4,15.8,9.8,10.7,51.4,60.7,31.1,95.46,18.3,2009
Kevin Garnett,BOS,34,69,44,25,29.9,107.9,100.5,7.4,14.8,1.83,16.0,4.5,20.9,13.3,8.7,52.1,56.9,21.8,94.03,15.1,2009
Kevin Love,MIN,21,60,12,48,28.6,102.1,108.7,-6.6,12.7,1.16,13.3,12.9,25.5,19.0,11.4,47.8,54.9,21.6,99.13,14.6,2009
Kris Humphries,NJN,25,69,27,42,17.7,100.3,108.5,-8.2,4.6,0.48,5.4,10.2,22.8,16.4,11.2,44.1,49.5,20.5,93.95,9.8,2009
Kurt Thomas,MIL,37,70,37,33,15.0,100.7,103.6,-2.9,6.9,0.98,15.2,7.6,21.0,13.9,15.5,47.6,48.9,11.3,93.64,7.0,2009
Kyle Korver,UTA,29,52,36,16,18.3,110.1,99.8,10.3,13.7,2.12,20.9,1.1,10.8,6.1,9.9,59.8,62.0,15.4,96.65,10.0,2009
LaMarcus Aldridge,POR,24,78,49,29,37.5,109.9,104.9,4.9,9.9,1.54,10.2,7.2,16.4,11.8,6.6,49.7,53.5,22.8,88.35,12.6,2009
Lamar Odom,LAL,30,82,57,25,31.5,106.0,100.3,5.7,15.9,1.78,21.5,7.1,23.2,15.2,12.1,50.2,53.3,16.6,95.09,13.1,2009
LeBron James,CLE,25,76,60,16,39.0,114.0,103.0,11.0,39.8,2.49,23.5,2.7,16.5,9.9,9.4,54.5,60.4,32.8,92.57,21.8,2009
Leon Powe,CLE,26,20,15,5,11.8,100.2,102.0,-1.7,0.0,0.00,0.0,8.3,17.2,12.9,12.2,42.9,51.5,17.0,92.76,5.3,2009
Lou Amundson,PHX,27,79,53,26,14.8,107.7,104.5,3.2,4.0,0.54,7.4,11.3,18.6,15.0,13.6,55.1,56.2,14.2,97.84,8.6,2009
Luc Mbah a Moute,MIL,23,73,42,31,25.6,102.2,100.2,2.0,6.7,1.16,14.0,8.6,13.4,10.8,12.1,48.8,53.0,12.0,92.25,7.6,2009
Luis Scola,HOU,30,82,42,40,32.6,105.8,106.7,-0.9,11.0,1.04,11.0,6.5,21.0,13.5,10.6,51.4,55.0,22.7,95.01,12.8,2009
Luke Walton,LAL,30,29,20,9,9.4,100.2,109.2,-9.0,22.3,3.33,29.0,4.0,9.6,6.7,8.7,39.9,40.2,15.7,92.46,7.2,2009
Luol Deng,CHI,25,70,37,33,37.9,103.5,102.6,0.9,8.8,1.07,9.9,4.9,13.9,9.5,9.3,48.2,53.1,21.5,94.44,11.6,2009
Malik Allen,DEN,32,51,36,15,8.9,98.3,111.4,-13.1,5.5,0.73,10.0,8.1,10.7,9.4,13.8,40.1,43.1,14.0,94.81,2.5,2009
Marcin Gortat,ORL,26,81,58,23,13.4,104.8,102.2,2.6,2.4,0.37,5.3,9.6,20.9,15.4,14.3,53.3,56.3,12.5,95.23,9.4,2009
Marcus Camby,POR,36,74,37,37,31.3,107.0,104.2,2.8,11.9,2.04,22.4,11.1,27.8,19.4,10.9,47.7,50.1,12.6,93.04,13.8,2009
Marcus Haislip,SAS,29,10,8,2,4.4,85.6,94.3,-8.7,0.0,0.00,0.0,10.5,11.3,11.0,11.5,54.8,53.9,26.0,97.06,9.0,2009
Marcus Landry,BOS,24,18,7,11,6.1,108.4,106.2,2.2,0.0,0.00,0.0,4.3,12.4,8.3,11.8,47.7,48.7,19.4,98.26,3.4,2009
Marreese Speights,PHI,22,62,24,38,16.4,103.6,112.4,-8.8,6.2,0.71,6.0,8.7,18.2,13.3,8.5,47.7,52.4,24.9,94.67,9.7,2009
Martell Webster,POR,23,82,50,32,24.5,106.9,104.2,2.8,5.0,1.03,7.5,2.4,12.4,7.2,7.2,50.2,54.3,17.7,90.18,8.1,2009
Marvin Williams,ATL,24,81,52,29,30.5,108.4,103.1,5.3,5.6,1.29,10.1,4.5,13.1,8.8,7.8,48.5,54.0,15.6,90.88,8.7,2009
Matt Barnes,ORL,30,81,59,22,25.9,112.4,101.2,11.2,9.7,1.20,15.4,5.5,16.2,11.1,12.9,54.6,57.6,16.0,93.42,9.8,2009
Matt Bonner,SAS,30,65,40,25,17.9,111.3,103.0,8.3,9.0,1.74,13.7,4.7,14.0,9.5,7.9,56.7,58.1,16.5,94.07,9.9,2009
Maurice Evans,ATL,31,79,51,28,16.7,104.9,105.1,-0.2,5.6,2.40,9.9,4.4,7.6,5.9,4.1,51.8,53.9,14.4,95.33,6.7,2009
Metta World Peace,LAL,30,77,53,24,33.8,107.5,100.7,6.8,13.2,1.93,19.9,3.9,8.7,6.3,10.3,48.4,51.4,16.1,94.14,7.8,2009
Michael Beasley,MIA,21,78,44,34,29.8,104.9,104.9,0.0,7.6,0.76,7.3,5.6,17.0,11.3,9.6,46.3,50.5,25.3,91.02,10.9,2009
Michael Finley,BOS,37,46,23,23,15.4,107.4,108.3,-0.9,9.0,2.05,16.9,0.9,9.6,5.3,8.3,52.7,53.0,13.7,93.25,6.6,2009
Mickael Pietrus,ORL,28,75,53,22,22.5,106.4,102.5,3.8,4.8,0.71,7.0,2.4,10.0,6.4,9.8,54.0,55.5,17.8,93.40,7.6,2009
Mike Dunleavy,IND,29,67,26,41,22.2,102.9,104.5,-1.6,11.2,1.43,13.0,1.6,13.5,7.6,9.1,47.8,53.1,20.0,99.85,9.9,2009
Mike Harris,HOU,27,13,3,10,7.4,86.1,103.4,-17.3,6.3,0.33,6.4,7.6,14.6,10.5,19.1,36.7,41.6,18.0,101.59,3.9,2009
Mike Miller,WAS,30,54,17,37,33.4,104.4,108.9,-4.4,17.8,1.84,26.7,3.3,16.5,9.9,14.5,59.6,62.3,14.6,92.43,10.9,2009
Nathan Jawai,MIN,23,39,5,34,10.6,95.2,104.0,-8.9,9.0,0.89,13.6,10.7,13.3,11.9,15.3,44.1,48.5,15.1,101.25,6.0,2009
Nick Collison,OKC,29,75,46,29,20.8,107.1,97.6,9.5,3.8,0.60,8.2,10.4,15.0,12.7,13.7,59.1,61.6,12.0,94.63,8.4,2009
Nicolas Batum,POR,21,37,23,14,24.8,113.6,105.8,7.8,7.3,1.63,12.3,3.9,13.2,8.6,7.5,61.9,64.6,15.9,91.31,10.6,2009
Oleksiy Pecherov,MIN,24,44,6,38,10.2,98.7,101.3,-2.6,4.0,0.34,4.5,6.9,20.3,13.5,13.1,44.7,48.7,21.9,100.41,8.6,2009
Omri Casspi,SAC,22,77,24,53,25.1,102.9,106.2,-3.2,7.6,0.97,10.1,3.8,14.2,8.9,10.4,50.2,52.9,18.8,97.67,9.4,2009
Othello Hunter,ATL,24,7,6,1,4.7,90.8,112.0,-21.2,0.0,0.00,0.0,14.0,16.7,15.2,17.6,33.3,40.0,18.9,109.89,3.4,2009
Othyus Jeffers,UTA,24,14,10,4,5.2,105.3,100.7,4.7,2.1,0.17,2.3,11.1,15.1,13.1,13.6,41.4,49.5,23.4,100.28,8.4,2009
Pau Gasol,LAL,29,65,46,19,37.0,109.4,103.3,6.0,14.7,1.52,16.0,10.3,20.3,15.3,10.5,53.6,59.3,21.0,94.39,16.0,2009
Paul Millsap,UTA,25,82,53,29,27.8,109.5,101.8,7.7,9.0,1.13,12.1,8.9,16.7,12.9,10.7,53.8,57.3,18.4,95.28,11.1,2009
